company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,delay_minutes,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,minimum_turn_minutes,hour,ground_time_pressure,insufficient_ground_time,load_factor,family_complexity,bags_per_pax,transfer_bag_pct,ssr_intensity,historical_delay,is_peak_hour,aircraft_size,is_international,high_stress_flight,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,total_bags,transfer_bags,total_ssr,difficulty_score,daily_rank,daily_percentile,difficulty_class,primary_driver,data_completeness
G7,4599,2025-08-01,ORD,BHM,2025-08-01 19:45:00+00:00,2025-08-01 21:49:00+00:00,2025-08-01 21:39:00+00:00,2025-08-01 23:22:00+00:00,114.0,50,CRJ-550,Express,-26,29,19,2.0,1,0.9411764705882353,0.5,0.673469387755102,0.7941176470588235,0.32653061224489793,114.0,1,1,0,1,48,0,1,5,0,33,27,16,62.21033868092691,59.0,0.10695187165775401,Difficult,high_stress_flight,1.0
OO,5021,2025-08-01,ORD,SUX,2025-08-01 20:50:00+00:00,2025-08-01 22:40:00+00:00,2025-08-01 22:24:00+00:00,2025-08-02 00:05:00+00:00,94.0,50,CRJ-550,Express,25,29,20,1.16,1,1.1372549019607843,2.2,0.23728813559322035,0.5333333333333333,0.4745762711864407,94.0,1,1,0,1,58,0,3,7,1,14,8,28,62.121212121212125,60.0,0.10873440285204991,Difficult,high_stress_flight,1.0
UA,2182,2025-08-01,ORD,PHL,2025-08-01 11:20:00+00:00,2025-08-01 14:29:00+00:00,2025-08-01 11:42:00+00:00,2025-08-01 14:36:00+00:00,22.0,150,A320-200,Mainline,18,46,11,2.0,1,1.2450331125827814,10.8,0.5026455026455027,0.23958333333333334,0.5714285714285714,22.0,0,2,0,0,188,2,12,12,4,95,23,108,61.98752228163992,61.0,0.11051693404634581,Difficult,ground_time_pressure,1.0
UA,2039,2025-08-01,ORD,MCO,2025-08-01 17:51:00+00:00,2025-08-01 21:47:00+00:00,2025-08-01 18:09:00+00:00,2025-08-01 21:42:00+00:00,18.0,200,A321-2NX,Mainline,74,62,17,0.8378378378378378,0,1.2835820895522387,11.0,0.47876447876447875,0.336,0.36293436293436293,18.0,1,3,0,0,258,4,14,11,0,124,42,94,61.9503862150921,62.0,0.11229946524064172,Difficult,family_complexity,1.0
UA,1996,2025-08-01,ORD,SJU,2025-08-01 08:49:00+00:00,2025-08-01 14:44:00+00:00,2025-08-01 08:48:00+00:00,2025-08-01 14:40:00+00:00,-1.0,200,A321-2NX,Mainline,71,62,8,0.8732394366197183,0,1.1044776119402986,4.0,0.7443946188340808,0.20958083832335328,0.5067264573991032,-1.0,1,3,1,0,222,1,6,29,0,166,35,113,61.80184194890078,63.0,0.1140819964349376,Difficult,is_international,1.0
OO,5603,2025-08-01,ORD,FNT,2025-08-01 20:08:00+00:00,2025-08-01 22:30:00+00:00,2025-08-01 21:26:00+00:00,2025-08-01 23:50:00+00:00,78.0,50,CRJ-200,Express,86,29,20,0.3372093023255814,0,1.2745098039215685,3.7,0.9090909090909091,0.639344262295082,1.0151515151515151,78.0,1,1,0,0,65,1,4,2,1,60,39,67,61.71271538918598,64.0,0.11586452762923351,Difficult,ssr_intensity,1.0
UA,1584,2025-08-01,ORD,LAX,2025-08-01 10:50:00+00:00,2025-08-01 13:23:00+00:00,2025-08-01 12:06:00+00:00,2025-08-01 14:22:00+00:00,76.0,200,A321-2NX,Mainline,-37,62,10,2.0,1,1.2885572139303483,11.7,0.5115384615384615,0.30597014925373134,0.21153846153846154,76.0,0,3,0,0,259,0,15,7,6,133,41,55,61.66815210932859,65.0,0.11764705882352941,Difficult,ground_time_pressure,1.0
G7,4463,2025-08-01,ORD,ABE,2025-08-01 18:35:00+00:00,2025-08-01 21:55:00+00:00,2025-08-01 19:57:00+00:00,2025-08-01 22:36:00+00:00,82.0,50,CRJ-550,Express,10,29,18,2.0,1,1.0196078431372548,1.2,0.37735849056603776,0.7619047619047619,0.4339622641509434,82.0,1,1,0,1,52,0,1,2,1,20,16,23,61.35620915032679,66.0,0.11942959001782531,Difficult,high_stress_flight,1.0
UA,2635,2025-08-01,ORD,CLT,2025-08-01 19:13:00+00:00,2025-08-01 17:18:00+00:00,2025-08-01 19:13:00+00:00,2025-08-01 20:25:00+00:00,0.0,126,B737-700,Mainline,20,43,19,2.0,1,1.1653543307086613,4.5,0.5503355704697986,0.20481927710843373,0.37583892617449666,0.0,1,2,0,1,148,1,7,10,0,82,17,56,61.19281045751633,67.0,0.12121212121212122,Difficult,high_stress_flight,1.0
UA,374,2025-08-01,ORD,MSP,2025-08-01 16:10:00+00:00,2025-08-01 17:49:00+00:00,2025-08-01 17:45:00+00:00,2025-08-01 19:10:00+00:00,95.0,126,A319-100,Mainline,76,43,16,0.5657894736842105,0,1.031496062992126,2.5,0.8409090909090909,0.75,0.6439393939393939,95.0,1,2,0,0,131,1,3,7,0,111,84,85,61.170528817587645,68.0,0.12299465240641712,Difficult,historical_delay,1.0
UA,1495,2025-08-01,ORD,TVC,2025-08-01 21:13:00+00:00,2025-08-01 23:36:00+00:00,2025-08-01 22:11:00+00:00,2025-08-02 00:17:00+00:00,58.0,166,B737-800,Mainline,63,51,21,0.8095238095238095,0,1.2994011976047903,11.6,0.4541284403669725,0.66,0.3119266055045872,58.0,0,3,0,0,217,3,13,18,3,99,66,68,61.16310160427807,69.0,0.12477718360071301,Difficult,family_complexity,1.0
UA,2172,2025-08-01,ORD,FAI,2025-08-01 16:05:00+00:00,2025-08-01 19:40:00+00:00,2025-08-01 16:04:00+00:00,2025-08-01 19:06:00+00:00,-1.0,166,B737-MAX8,Mainline,77,51,16,0.6623376623376623,0,0.9221556886227545,3.0,0.9741935483870968,0.9078947368421053,0.6387096774193548,-1.0,1,3,0,0,154,0,6,4,0,151,138,99,61.10368389780155,70.0,0.1265597147950089,Difficult,transfer_bag_pct,1.0
UA,2059,2025-08-01,ORD,PDX,2025-08-01 19:55:00+00:00,2025-08-01 22:29:00+00:00,2025-08-01 20:23:00+00:00,2025-08-01 22:41:00+00:00,28.0,166,B737-800,Mainline,65,51,19,0.7846153846153846,0,1.0658682634730539,3.7,0.7597765363128491,0.45255474452554745,0.4022346368715084,28.0,1,3,0,0,178,0,6,34,1,136,62,72,60.992275698158046,71.0,0.12834224598930483,Difficult,historical_delay,1.0
UA,1983,2025-08-01,ORD,LAX,2025-08-01 16:50:00+00:00,2025-08-01 19:21:00+00:00,2025-08-01 17:06:00+00:00,2025-08-01 19:25:00+00:00,16.0,179,B737-900,Mainline,115,56,16,0.48695652173913045,0,1.15,11.0,0.7259615384615384,0.3157894736842105,0.4230769230769231,16.0,1,3,0,0,207,2,11,14,5,151,48,88,60.91800356506239,72.0,0.13012477718360071,Difficult,family_complexity,1.0
UA,2200,2025-08-01,ORD,SEA,2025-08-01 21:16:00+00:00,2025-08-01 23:59:00+00:00,2025-08-01 21:34:00+00:00,2025-08-01 23:45:00+00:00,18.0,166,B737-MAX8,Mainline,63,51,21,0.8095238095238095,0,1.281437125748503,11.6,0.4744186046511628,0.6116504854368932,0.37209302325581395,18.0,0,3,0,0,214,4,11,60,3,102,63,80,60.88829471182413,73.0,0.1319073083778966,Difficult,family_complexity,1.0
OO,5699,2025-08-01,ORD,SAV,2025-08-01 18:18:00+00:00,2025-08-01 21:50:00+00:00,2025-08-01 19:16:00+00:00,2025-08-01 22:36:00+00:00,58.0,76,ERJ-175,Express,80,70,18,0.875,0,1.0129870129870129,0.5,0.9493670886075949,0.881578947368421,0.3924050632911392,58.0,1,2,0,0,78,0,1,5,0,75,67,31,60.858585858585855,74.0,0.13368983957219252,Difficult,transfer_bag_pct,1.0
UA,1612,2025-08-01,ORD,MEM,2025-08-01 20:00:00+00:00,2025-08-01 22:00:00+00:00,2025-08-01 20:07:00+00:00,2025-08-01 21:57:00+00:00,7.0,126,A319-100,Mainline,104,43,20,0.41346153846153844,0,1.1968503937007875,8.1,0.6078431372549019,0.7127659574468085,0.6013071895424836,7.0,1,2,0,0,152,2,8,15,3,93,67,92,60.82887700534759,75.0,0.1354723707664884,Difficult,ssr_intensity,1.0
UA,576,2025-08-01,ORD,LAX,2025-08-01 15:35:00+00:00,2025-08-01 18:06:00+00:00,2025-08-01 16:05:00+00:00,2025-08-01 18:41:00+00:00,30.0,200,A321-2NX,Mainline,72,62,15,0.8611111111111112,0,1.154228855721393,8.4,0.6566523605150214,0.33766233766233766,0.43776824034334766,30.0,0,3,0,0,232,2,10,20,2,153,52,102,60.76945929887106,76.0,0.13725490196078433,Difficult,ground_time_pressure,1.0
UA,1594,2025-08-01,ORD,ABQ,2025-08-01 09:20:00+00:00,2025-08-01 11:32:00+00:00,2025-08-01 09:59:00+00:00,2025-08-01 12:04:00+00:00,39.0,126,A319-100,Mainline,77,43,9,0.5584415584415584,0,1.3385826771653544,7.4,0.4853801169590643,0.6071428571428571,0.4502923976608187,39.0,1,2,0,0,170,0,12,12,2,83,51,77,60.62091503267973,77.0,0.13903743315508021,Difficult,load_factor,1.0
UA,1269,2025-08-01,ORD,CLE,2025-08-01 18:00:00+00:00,2025-08-01 20:28:00+00:00,2025-08-01 18:02:00+00:00,2025-08-01 20:14:00+00:00,2.0,126,B737-700,Mainline,74,43,18,0.581081081081081,0,1.2440944881889764,7.1,0.660377358490566,0.49056603773584906,0.7421383647798742,2.0,1,2,0,0,158,1,8,7,3,105,52,118,60.53921568627452,78.0,0.1408199643493761,Difficult,ssr_intensity,1.0
UA,1215,2025-08-01,ORD,ANC,2025-08-01 09:25:00+00:00,2025-08-01 13:17:00+00:00,2025-08-01 09:24:00+00:00,2025-08-01 12:40:00+00:00,-1.0,166,B737-MAX8,Mainline,81,51,9,0.6296296296296297,0,1.1437125748502994,3.7,0.890625,0.75,0.34375,-1.0,1,3,0,0,191,0,6,14,1,171,129,66,60.279263220439695,79.0,0.14260249554367202,Difficult,bags_per_pax,1.0
UA,1659,2025-08-01,ORD,CUN,2025-08-01 10:42:00+00:00,2025-08-01 14:28:00+00:00,2025-08-01 10:49:00+00:00,2025-08-01 14:27:00+00:00,7.0,179,B737-900,Mainline,64,70,10,1.09375,1,1.3611111111111112,8.9,0.4959349593495935,0.056910569105691054,0.1991869918699187,7.0,0,3,1,0,245,0,15,22,2,122,7,49,60.27183600713013,80.0,0.1443850267379679,Difficult,insufficient_ground_time,1.0
OO,5358,2025-08-01,ORD,CAK,2025-08-01 14:35:00+00:00,2025-08-01 17:09:00+00:00,2025-08-01 15:10:00+00:00,2025-08-01 17:28:00+00:00,35.0,50,CRJ-550,Express,-10,29,14,2.0,1,1.0196078431372548,1.0,0.8113207547169812,0.7954545454545454,0.6037735849056604,35.0,0,1,0,0,52,0,2,4,0,43,35,32,60.219845513963165,81.0,0.14616755793226383,Difficult,ground_time_pressure,1.0
UA,2389,2025-08-01,ORD,RSW,2025-08-01 10:57:00+00:00,2025-08-01 15:02:00+00:00,2025-08-01 12:02:00+00:00,2025-08-01 15:49:00+00:00,65.0,179,B737-900,Mainline,74,56,10,0.7567567567567568,0,1.238888888888889,11.0,0.48660714285714285,0.2636363636363636,0.6160714285714286,65.0,0,3,0,0,223,1,13,15,5,109,29,138,60.21241830065359,82.0,0.14795008912655971,Difficult,family_complexity,1.0
UA,1905,2025-08-01,ORD,PIT,2025-08-01 18:10:00+00:00,2025-08-01 20:51:00+00:00,2025-08-01 18:07:00+00:00,2025-08-01 21:19:00+00:00,-3.0,150,A320-200,Mainline,60,46,18,0.7666666666666667,0,1.2384105960264902,6.4,0.5957446808510638,0.7433628318584071,0.4148936170212766,-3.0,1,2,0,0,187,0,10,8,2,112,84,78,60.19756387403446,83.0,0.1497326203208556,Difficult,load_factor,1.0
OO,6004,2025-08-01,ORD,SUN,2025-08-01 19:35:00+00:00,2025-08-01 22:36:00+00:00,2025-08-01 20:36:00+00:00,2025-08-01 23:07:00+00:00,61.0,70,ERJ-175,Express,40,34,19,0.85,0,1.2816901408450705,6.9,0.7391304347826086,0.4492753623188406,0.05434782608695652,61.0,1,2,0,0,91,3,5,5,2,68,31,5,60.12329174093879,84.0,0.15151515151515152,Difficult,historical_delay,1.0
UA,2488,2025-08-01,ORD,LGA,2025-08-01 12:00:00+00:00,2025-08-01 15:20:00+00:00,2025-08-01 12:34:00+00:00,2025-08-01 15:32:00+00:00,34.0,166,B737-800,Mainline,17,51,12,2.0,1,1.1976047904191616,9.5,0.3781094527363184,0.09090909090909091,0.4079601990049751,34.0,0,3,0,0,200,1,10,24,5,76,7,82,60.115864527629235,85.0,0.1532976827094474,Difficult,ground_time_pressure,1.0
UA,2417,2025-08-01,ORD,SAN,2025-08-01 16:13:00+00:00,2025-08-01 18:35:00+00:00,2025-08-01 16:18:00+00:00,2025-08-01 18:26:00+00:00,5.0,179,B737-900,Mainline,81,56,16,0.691358024691358,0,1.0944444444444446,5.0,0.7171717171717171,0.42657342657342656,0.5555555555555556,5.0,1,3,0,0,197,1,8,14,0,142,61,110,60.08615567439099,86.0,0.15597147950089127,Difficult,ssr_intensity,1.0
UA,587,2025-08-01,ORD,YUL,2025-08-01 14:07:00+00:00,2025-08-01 17:26:00+00:00,2025-08-01 14:12:00+00:00,2025-08-01 17:29:00+00:00,5.0,166,B737-MAX8,Mainline,73,65,14,0.8904109589041096,0,1.1796407185628743,8.3,0.5202020202020202,0.4519230769230769,0.3434343434343434,5.0,0,3,1,0,197,1,9,11,4,103,47,68,60.08615567439099,86.0,0.15597147950089127,Difficult,is_international,1.0
OO,5915,2025-08-01,ORD,LNK,2025-08-01 16:50:00+00:00,2025-08-01 18:45:00+00:00,2025-08-01 17:13:00+00:00,2025-08-01 19:27:00+00:00,23.0,50,CRJ-200,Express,32,29,16,0.90625,0,1.1372549019607843,1.0,0.8305084745762712,0.62,0.559322033898305,23.0,1,1,0,0,58,0,2,2,0,49,31,33,59.76678550207962,87.0,0.1586452762923351,Difficult,ground_time_pressure,1.0
UA,1660,2025-08-01,ORD,SFO,2025-08-01 16:50:00+00:00,2025-08-01 19:36:00+00:00,2025-08-01 17:06:00+00:00,2025-08-01 19:43:00+00:00,16.0,234,B757-300,Mainline,105,66,16,0.6285714285714286,0,1.2765957446808511,14.1,0.5514950166112956,0.4431137724550898,0.24584717607973422,16.0,1,3,0,0,300,3,18,41,3,166,74,74,59.72222222222222,88.0,0.16042780748663102,Difficult,family_complexity,1.0
UA,1583,2025-08-01,ORD,BWI,2025-08-01 18:35:00+00:00,2025-08-01 21:42:00+00:00,2025-08-01 18:50:00+00:00,2025-08-01 22:04:00+00:00,15.0,179,B737-900,Mainline,90,56,18,0.6222222222222222,0,1.15,8.8,0.5528846153846154,0.6551724137931034,0.27884615384615385,15.0,1,3,0,0,207,2,8,31,4,115,76,58,59.69994058229353,89.0,0.1622103386809269,Difficult,family_complexity,1.0
UA,777,2025-08-01,ORD,LAS,2025-08-01 19:49:00+00:00,2025-08-01 21:52:00+00:00,2025-08-01 20:26:00+00:00,2025-08-01 22:26:00+00:00,37.0,179,B737-MAX9,Mainline,79,56,19,0.7088607594936709,0,1.1833333333333333,7.9,0.4485981308411215,0.5463917525773195,0.308411214953271,37.0,1,3,0,0,213,2,9,11,2,96,53,66,59.65537730243613,90.0,0.16399286987522282,Difficult,historical_delay,1.0
UA,2005,2025-08-01,ORD,TYS,2025-08-01 19:52:00+00:00,2025-08-01 22:37:00+00:00,2025-08-01 20:25:00+00:00,2025-08-01 23:14:00+00:00,33.0,150,A320-200,Mainline,57,46,19,0.8070175438596491,0,1.1589403973509933,5.9,0.5454545454545454,0.6907216494845361,0.3068181818181818,33.0,1,2,0,0,175,1,7,23,2,96,67,54,59.58853238265003,91.0,0.1657754010695187,Difficult,historical_delay,1.0
UA,1634,2025-08-01,ORD,IAD,2025-08-01 14:24:00+00:00,2025-08-01 17:30:00+00:00,2025-08-01 14:38:00+00:00,2025-08-01 17:39:00+00:00,14.0,179,B737-MAX9,Mainline,70,56,14,0.8,0,1.0777777777777777,7.6,0.841025641025641,0.3151515151515151,0.517948717948718,14.0,0,3,0,0,194,3,5,7,3,164,52,101,59.58110516934047,92.0,0.16755793226381463,Difficult,bags_per_pax,1.0
UA,2427,2025-08-01,ORD,CVG,2025-08-01 18:10:00+00:00,2025-08-01 20:34:00+00:00,2025-08-01 18:18:00+00:00,2025-08-01 20:40:00+00:00,8.0,166,B737-MAX8,Mainline,71,51,18,0.7183098591549296,0,0.6586826347305389,3.0,0.7117117117117117,0.825,0.5135135135135135,8.0,1,3,0,0,110,2,2,12,0,79,66,57,59.55882352941176,93.0,0.16934046345811052,Difficult,transfer_bag_pct,1.0
UA,2113,2025-08-01,ORD,FSD,2025-08-01 20:30:00+00:00,2025-08-01 22:22:00+00:00,2025-08-01 20:27:00+00:00,2025-08-01 22:10:00+00:00,-3.0,166,B737-800,Mainline,130,114,20,0.8769230769230769,0,1.035928143712575,4.7,0.5172413793103449,0.7912087912087912,0.5919540229885057,-3.0,1,3,0,0,173,2,4,32,1,90,72,103,59.5291146761735,94.0,0.1711229946524064,Difficult,ground_time_pressure,1.0
UA,987,2025-08-01,ORD,CDG,2025-08-01 18:00:00+00:00,2025-08-02 09:20:00+00:00,2025-08-01 17:57:00+00:00,2025-08-02 08:34:00+00:00,-3.0,318,B787-10,Mainline,255,155,18,0.6078431372549019,0,1.3605015673981191,27.3,0.6275862068965518,0.145985401459854,0.20689655172413793,-3.0,1,4,1,0,434,5,32,0,9,273,40,90,59.514260249554376,95.0,0.17290552584670232,Difficult,family_complexity,1.0
UA,1314,2025-08-01,ORD,IAH,2025-08-01 14:26:00+00:00,2025-08-01 17:25:00+00:00,2025-08-01 14:32:00+00:00,2025-08-01 17:18:00+00:00,6.0,200,A321-2NX,Mainline,72,62,14,0.8611111111111112,0,1.1890547263681592,8.9,0.7125,0.313953488372093,0.39166666666666666,6.0,0,3,0,0,239,3,9,3,2,171,54,94,59.41770647653001,96.0,0.1746880570409982,Difficult,ground_time_pressure,1.0
YX,3402,2025-08-01,ORD,YOW,2025-08-01 18:15:00+00:00,2025-08-01 21:35:00+00:00,2025-08-01 18:20:00+00:00,2025-08-01 21:12:00+00:00,5.0,76,ERJ-175,Express,85,42,18,0.49411764705882355,0,1.2987012987012987,5.9,0.5445544554455446,0.7678571428571429,0.26732673267326734,5.0,1,2,1,0,100,1,7,10,2,55,43,27,59.380570409982184,97.0,0.17647058823529413,Difficult,is_international,1.0
UA,1564,2025-08-01,ORD,MSP,2025-08-01 20:05:00+00:00,2025-08-01 21:43:00+00:00,2025-08-01 20:22:00+00:00,2025-08-01 21:59:00+00:00,17.0,166,B737-800,Mainline,110,60,20,0.5454545454545454,0,1.0718562874251496,6.4,0.5888888888888889,0.8598130841121495,0.32222222222222224,17.0,1,3,0,0,179,0,10,14,2,106,92,58,59.373143196672615,98.0,0.17825311942959002,Difficult,transfer_bag_pct,1.0
UA,291,2025-08-01,ORD,BDL,2025-08-01 18:15:00+00:00,2025-08-01 21:36:00+00:00,2025-08-01 18:32:00+00:00,2025-08-01 22:02:00+00:00,17.0,126,A319-100,Mainline,70,43,18,0.6142857142857143,0,1.2125984251968505,4.7,0.5548387096774193,0.7241379310344828,0.3870967741935484,17.0,1,2,0,0,154,1,6,6,1,86,63,60,59.34343434343434,99.0,0.1800356506238859,Difficult,load_factor,1.0
UA,1301,2025-08-01,ORD,ICT,2025-08-01 20:00:00+00:00,2025-08-01 22:03:00+00:00,2025-08-01 21:42:00+00:00,2025-08-01 23:37:00+00:00,102.0,126,B737-700,Mainline,65,43,20,0.6615384615384615,0,1.1732283464566928,6.9,0.5066666666666667,0.8961038961038961,0.24666666666666667,102.0,1,2,0,0,149,1,9,14,2,76,69,37,59.276589423648254,100.0,0.18181818181818182,Difficult,transfer_bag_pct,1.0
OO,5637,2025-08-01,ORD,GRB,2025-08-01 18:05:00+00:00,2025-08-01 19:18:00+00:00,2025-08-01 18:13:00+00:00,2025-08-01 19:20:00+00:00,8.0,50,CRJ-200,Express,55,29,18,0.5272727272727272,0,1.3333333333333333,6.9,0.782608695652174,0.7090909090909091,0.34782608695652173,8.0,1,1,0,0,68,3,5,6,2,54,39,24,59.172608437314324,101.0,0.1836007130124777,Difficult,load_factor,1.0
OO,5607,2025-08-01,ORD,TUS,2025-08-01 09:20:00+00:00,2025-08-01 11:26:00+00:00,2025-08-01 09:37:00+00:00,2025-08-01 11:25:00+00:00,17.0,70,ERJ-175,Express,75,34,9,0.4533333333333333,0,1.2112676056338028,3.5,0.5977011494252874,0.7547169811320755,0.47126436781609193,17.0,1,2,0,0,86,0,7,7,0,52,40,41,59.13547237076649,102.0,0.18716577540106952,Difficult,transfer_bag_pct,1.0
UA,416,2025-08-01,ORD,MXP,2025-08-01 21:35:00+00:00,2025-08-02 13:20:00+00:00,2025-08-01 22:00:00+00:00,2025-08-02 12:55:00+00:00,25.0,243,B787-8,Mainline,455,150,21,0.32967032967032966,0,1.1680327868852458,11.1,0.6748251748251748,0.6804123711340206,0.17132867132867133,25.0,0,3,1,0,285,3,12,0,3,193,132,49,59.13547237076649,102.0,0.18716577540106952,Difficult,is_international,1.0
UA,1347,2025-08-01,ORD,FLL,2025-08-01 17:50:00+00:00,2025-08-01 22:04:00+00:00,2025-08-01 18:01:00+00:00,2025-08-01 21:56:00+00:00,11.0,166,B737-800,Mainline,70,51,17,0.7285714285714285,0,1.1616766467065869,9.2,0.5282051282051282,0.2980769230769231,0.39487179487179486,11.0,1,3,0,0,194,3,11,20,1,103,31,77,59.13547237076649,102.0,0.18716577540106952,Difficult,family_complexity,1.0
UA,2075,2025-08-01,ORD,TPA,2025-08-01 17:55:00+00:00,2025-08-01 21:45:00+00:00,2025-08-01 17:58:00+00:00,2025-08-01 21:29:00+00:00,3.0,166,B737-MAX8,Mainline,74,51,17,0.6891891891891891,0,1.3712574850299402,10.4,0.43478260869565216,0.37623762376237624,0.40869565217391307,3.0,1,3,0,0,229,1,16,22,2,100,38,94,59.024064171122994,103.0,0.19073083778966132,Difficult,load_factor,1.0
UA,739,2025-08-01,ORD,BZN,2025-08-01 19:59:00+00:00,2025-08-01 22:23:00+00:00,2025-08-01 20:23:00+00:00,2025-08-01 22:49:00+00:00,24.0,126,A319-100,Mainline,69,43,19,0.6231884057971014,0,1.236220472440945,6.6,0.4620253164556962,0.7162162162162162,0.37341772151898733,24.0,1,2,0,0,157,0,9,19,3,73,53,59,58.95721925133689,104.0,0.1925133689839572,Difficult,load_factor,1.0
UA,359,2025-08-01,ORD,MEX,2025-08-01 09:16:00+00:00,2025-08-01 12:45:00+00:00,2025-08-01 09:12:00+00:00,2025-08-01 12:25:00+00:00,-4.0,150,A320-200,Mainline,93,60,9,0.6451612903225806,0,1.1059602649006623,7.1,0.7678571428571429,0.24615384615384617,0.8273809523809523,-4.0,1,2,1,0,167,2,6,22,3,129,32,139,58.897801544860364,105.0,0.19429590017825313,Difficult,ssr_intensity,1.0
UA,310,2025-08-01,ORD,MCI,2025-08-01 15:53:00+00:00,2025-08-01 17:31:00+00:00,2025-08-01 15:55:00+00:00,2025-08-01 17:29:00+00:00,2.0,126,A319-100,Mainline,58,43,15,0.7413793103448276,0,1.188976377952756,6.1,0.6381578947368421,0.6836734693877551,0.7828947368421053,2.0,0,2,0,0,151,1,6,7,3,97,67,119,58.853238265002986,106.0,0.19607843137254902,Difficult,ssr_intensity,1.0
UA,1414,2025-08-01,ORD,BOI,2025-08-01 08:45:00+00:00,2025-08-01 11:43:00+00:00,2025-08-01 09:25:00+00:00,2025-08-01 12:04:00+00:00,40.0,126,A319-100,Mainline,64,43,8,0.671875,0,1.3779527559055118,8.3,0.375,0.47761194029850745,0.3977272727272727,40.0,1,2,0,0,175,0,11,3,4,66,32,70,58.77153891859774,107.0,0.19786096256684493,Difficult,load_factor,1.0
UA,592,2025-08-01,ORD,JAC,2025-08-01 16:50:00+00:00,2025-08-01 19:05:00+00:00,2025-08-01 16:55:00+00:00,2025-08-01 18:54:00+00:00,5.0,126,B737-700,Mainline,57,43,16,0.7543859649122807,0,1.1023622047244095,4.7,0.6666666666666666,0.7684210526315789,0.36879432624113473,5.0,1,2,0,0,140,1,6,4,1,94,73,52,58.734402852049904,108.0,0.19964349376114082,Difficult,transfer_bag_pct,1.0
UA,1823,2025-08-01,ORD,IAH,2025-08-01 07:10:00+00:00,2025-08-01 10:04:00+00:00,2025-08-01 07:35:00+00:00,2025-08-01 10:10:00+00:00,25.0,200,A321-2NX,Mainline,105,68,7,0.6476190476190476,0,1.1741293532338308,8.5,0.5907172995780591,0.11347517730496454,0.3755274261603376,25.0,1,3,0,0,236,2,13,25,0,140,16,89,58.66013071895425,109.0,0.2014260249554367,Medium,family_complexity,1.0
UA,1270,2025-08-01,ORD,PUJ,2025-08-01 09:23:00+00:00,2025-08-01 15:05:00+00:00,2025-08-01 09:16:00+00:00,2025-08-01 14:50:00+00:00,-7.0,179,B737-900,Mainline,78,70,9,0.8974358974358975,0,1.2333333333333334,9.3,0.547085201793722,0.2682926829268293,0.273542600896861,-7.0,1,3,1,0,222,0,13,18,4,122,33,61,58.526440879382044,110.0,0.20320855614973263,Medium,is_international,1.0
UA,1834,2025-08-01,ORD,TPA,2025-08-01 11:12:00+00:00,2025-08-01 15:02:00+00:00,2025-08-01 11:30:00+00:00,2025-08-01 15:06:00+00:00,18.0,166,B737-800,Mainline,69,51,11,0.7391304347826086,0,1.2754491017964071,8.1,0.4392523364485981,0.4842105263157895,0.4532710280373832,18.0,0,3,0,0,213,0,12,30,3,94,46,97,58.51158645276292,111.0,0.20499108734402852,Medium,load_factor,1.0
UA,1198,2025-08-01,ORD,CUN,2025-08-01 09:21:00+00:00,2025-08-01 13:14:00+00:00,2025-08-01 09:25:00+00:00,2025-08-01 13:06:00+00:00,4.0,179,B737-900,Mainline,99,70,9,0.7070707070707071,0,1.261111111111111,8.4,0.618421052631579,0.13380281690140844,0.15789473684210525,4.0,1,3,1,0,227,1,12,15,2,141,19,36,58.48930481283422,112.0,0.20677361853832443,Medium,is_international,1.0
UA,2465,2025-08-01,ORD,ORF,2025-08-01 11:55:00+00:00,2025-08-01 15:14:00+00:00,2025-08-01 11:49:00+00:00,2025-08-01 14:58:00+00:00,-6.0,179,B737-MAX9,Mainline,68,56,11,0.8235294117647058,0,1.25,12.6,0.6194690265486725,0.4397163120567376,0.5088495575221239,-6.0,0,3,0,0,225,4,13,23,3,140,62,115,58.45216874628639,113.0,0.20855614973262032,Medium,family_complexity,1.0
UA,2378,2025-08-01,ORD,LAX,2025-08-01 21:42:00+00:00,2025-08-02 00:15:00+00:00,2025-08-01 21:47:00+00:00,2025-08-02 00:04:00+00:00,5.0,200,A321-2NX,Mainline,77,62,21,0.8051948051948052,0,1.199004975124378,8.9,0.6776859504132231,0.6727272727272727,0.19421487603305784,5.0,0,3,0,0,241,0,15,23,2,164,111,47,58.370469399881166,114.0,0.2103386809269162,Medium,family_complexity,1.0
UA,1923,2025-08-01,ORD,CID,2025-08-01 20:05:00+00:00,2025-08-01 21:21:00+00:00,2025-08-01 20:17:00+00:00,2025-08-01 21:32:00+00:00,12.0,150,A320-200,Mainline,110,46,20,0.41818181818181815,0,1.1390728476821192,5.7,0.7167630057803468,0.912,0.3236994219653179,12.0,1,2,0,0,172,2,6,18,1,124,114,56,58.30362448009506,115.0,0.21212121212121213,Medium,transfer_bag_pct,1.0
